gene	bimodality_coeff	ashman_d	mean_expr	std_expr	frac_nonzero	circuit_class
PHC3	0.8274782102203161	4.685038086894637	0.15015174988252963	0.31232100543276725	0.20484519689458422	
PRKCI	0.6650975974138326	4.292202057533656	0.33999624143115825	0.43232071204189587	0.42362735010756714	
SKIL	0.7552319675777703	4.204771585445906	0.19416758802839773	0.3608454978195167	0.24992984753531008	
RPL22L1	0.39646164921679916	2.6934431522586557	0.9383169845667851	0.5951015455345542	0.8054438312599382	
EIF5A2	0.8650162498245598	4.971626759694879	0.10095774042642972	0.2596144418660293	0.14198858853241045	
TNIK	0.556089834167879	3.6629956561739414	0.5042601986877526	0.5109064253232517	0.5570105696380133	
FNDC3B	0.8464362393898	4.816361416786277	0.07526566184164941	0.2279043412713862	0.10681881956786082	
TNFSF10	0.7640172496445387	3.6933997004583303	0.06516929741244454	0.228248229670689	0.08642783649798896	
ECT2	0.6865677266986223	4.186187224849287	0.3491231397574281	0.45238999897807863	0.41586381068188194	
TBL1XR1	0.5422907252882441	3.337173126734231	0.5689126586289727	0.5135768154357724	0.6167804695538304	
ZMAT3	0.7568530007997121	4.409893810785682	0.21986502385976084	0.3688532296784963	0.28912169114208214	
PIK3CA	0.774090247797707	4.564509747762719	0.23392226905759816	0.37485896323717777	0.30717425872228976	
ZNF639	0.6295102069422357	4.284110438953124	0.3996073773373085	0.45412312245312286	0.48395846974090356	
MFN1	0.7886010331718014	4.593637370609109	0.20516941756942486	0.35569394576986024	0.2733140024319521	
GNB4	0.6152867435704931	4.260892662875859	0.4328989947094633	0.47064180963753693	0.5087456739313441	
ACTL6A	0.49868303821881643	2.9188286268358015	0.7394529416458209	0.5312946233150307	0.7340753905153867	I
MRPL47	0.4441070024710214	2.5536040828680524	1.0793062669979219	0.5583145383818935	0.8706388551117763	
NDUFB5	0.43817107100076474	2.4826984409921566	1.1266167751864882	0.5444720487944409	0.8900944719857824	
USP13	0.8425938017036564	4.941800586141794	0.1539798398673593	0.31152485176203604	0.21242166308109625	
TTC14	0.596638906725031	4.099827103795669	0.44814641300099156	0.47570418602220155	0.5236179964456085	
FXR1	0.44989583539254874	2.6536304151806482	0.9767529611008197	0.5526084932881725	0.8390234776915162	
DNAJC19	0.4855318866942271	2.889930343352427	0.7474902716215739	0.5346349927983073	0.735759049667945	
ATP11B	0.555412540608417	3.479564832737655	0.5476948330739673	0.5200564149487872	0.591057899167524	
DCUN1D1	0.6193164226125351	4.268550185242144	0.4199709846214767	0.4658028110380297	0.4976148162005425	
MCCC1	0.8224851019401936	4.806702054066574	0.16342741504728156	0.3222058553443533	0.22233654475727246	
B3GNT5	0.8879050999154882	5.060703536226163	0.08096391740185466	0.23477980254603303	0.11458235899354598	
KLHL24	0.8361675672397292	4.343950776149915	0.08750093089253236	0.25518075658419476	0.11635955476569076	
YEATS2	0.8252619935973716	4.890942668918117	0.16511138675157472	0.3230885033181072	0.22439435038817698	V
PARL	0.5640498946727646	3.6320591058559035	0.5117900841645612	0.4889793649158815	0.5815171639696941	
ABCC5	0.7473675911803608	4.596011061759278	0.24328700478145607	0.3759801182515219	0.32307548405200637	
EIF2B5	0.6173496247815252	4.208485546769892	0.4450811392883624	0.47203853684274016	0.5214666541951174	I
DVL3	0.7108165991971084	4.574533297918249	0.3093159462936695	0.4130791228603913	0.3936020952202787	
AP2M1	0.42907330501272967	2.4125950617591565	1.2666963930009214	0.5444653096091736	0.9207744832101767	
ABCF3	0.8212307958175106	4.824426707641989	0.16826036599647937	0.3229198608822034	0.23187727995510243	
ALG3	0.5272844657601856	3.199758680192862	0.6054289213583414	0.5120434264479463	0.6478346272565709	
EEF1AKMT4	0.746803928252999	4.627780876123439	0.2629597063154765	0.3882484692152468	0.3438406136002245	
PSMD2	0.4411206973003172	2.353231418786285	1.3638939678535955	0.5358423815907346	0.9378916845945188	
EIF4G1	0.4430767688736649	2.382355461275062	1.4549329718572521	0.5500018631443775	0.947151809933589	I
POLR2H	0.4638954959312947	2.632702884441351	0.9972140933037508	0.5566690177892235	0.841455429800767	I
MAGEF1	0.6810281243021696	4.336559584565947	0.3439115029802108	0.43643706641987906	0.42381442334674024	
VPS8	0.8576884983660581	4.997100584030442	0.12960443870403354	0.2893124935260045	0.1805256758020765	
TMEM41A	0.5237724405561486	3.247666751861315	0.5896032442941098	0.514826353098983	0.6329623047423066	
LIPH	0.8853929071366474	5.034146835528458	0.07382854404585192	0.22738839144052075	0.10289028154522496	
SENP2	0.6834608139948313	4.439762325804862	0.3314035689036795	0.42474928510299054	0.41679917687774765	
IGF2BP2	0.5916584889244487	3.9943389401328817	0.4589534372994895	0.48075671840585776	0.5315686091104668	
TRA2B	0.45082803774070507	2.536033325892507	1.0635623443346498	0.544929927327877	0.8705453184921897	I
ETV5	0.798632066856008	4.627899784657594	0.175802191039487	0.3327383183866494	0.23861191656533534	
DNAJB11	0.5232231108721526	3.3464262392304502	0.5569455161657932	0.5106083112038031	0.6085492470302123	
EIF4A2	0.4316641184170536	2.494982967692358	1.2357105473261627	0.5734757933290402	0.9051538677392199	
RFC4	0.5356046685941183	3.2996452178349926	0.5825704574374738	0.5193426469276305	0.6251987653166214	
ST6GAL1	0.8264482123527709	4.601461395953365	0.13277652470809567	0.29464666182137267	0.18473482368347208	
RPL39L	0.6222191561457014	4.215318155187668	0.4115601361922143	0.46632851847479856	0.4871387148068469	
CCDC50	0.5782271865063442	3.9976465473188325	0.46129020708852997	0.48085985914544804	0.5340005612197175	
OPA1	0.504459489561563	3.0454610300475533	0.6629582682996493	0.5354771418734027	0.6796370779160041	I
HES1	0.8352855208873637	4.693708815396623	0.14555455610345475	0.30941735802042847	0.1976428771864185	
ATP13A3	0.5714371237756624	3.8939874982337908	0.4737072103873897	0.4893290629180963	0.5407351978299504	
TMEM44-AS1	0.8533046581538255	4.700655901391203	0.08612162268791171	0.24501765930392025	0.11991394630998035	
LSG1	0.6643522515092256	4.334689978795956	0.3598955585959327	0.4417590922939425	0.44139930782901504	I
XXYLT1	0.8324072500605066	4.814254889496558	0.14820276427047038	0.30545148537501104	0.2069965391450753	
ACAP2	0.6157675177657012	4.172300932932544	0.42487682754454376	0.47297079564753347	0.4978954260593022	
PPP1R2	0.6006922935200334	4.1708109743639055	0.43404985684617586	0.47311075866859487	0.50940043026845	I
TFRC	0.42746530673667693	2.455878056298983	1.5961653051305764	0.61075385015273	0.9507997380974652	
PCYT1A	0.7215588783108555	4.464453548188002	0.2960483303513083	0.4092654607824225	0.37798147974932184	
TCTEX1D2	0.8492479656271172	4.936535158977804	0.15381551554454012	0.3117361609951196	0.21186044336357684	
UBXN7	0.6443225289595766	4.0880806154827605	0.37027945239789817	0.4571620787445751	0.4435506500795061	
RNF168	0.6383881794825691	4.085193209644251	0.3777040802092847	0.4619387294807866	0.44869516415676736	
WDR53	0.8932178966126803	5.355905990684186	0.0816714799124895	0.2314847228930966	0.11841736039659527	
FBXO45	0.5262023153250748	3.1640567147391114	0.6227439661038363	0.5244265488445241	0.6535403610513516	
NRROS	0.8466335128612967	4.963714209080428	0.13711476680745954	0.2946936090138092	0.19240482648957066	
PIGX	0.6797969215186609	4.355686048052377	0.3359648097828008	0.43230420039031753	0.4162379571602282	
CEP19	0.8895694892846645	5.024407250441528	0.07742512947614918	0.23059130537008585	0.10934430829669815	
PAK2	0.4257251402243298	2.4603170313492697	1.2619410138419211	0.551969067544669	0.9202132634926574	
SENP5	0.6838180884071529	4.396986860708785	0.34071288163569813	0.43331850766572766	0.4215695444766626	
NCBP2	0.5354979874475745	3.3366127905843754	0.5635973853252143	0.5075013376019752	0.6164998596950706	I
NCBP2AS2	0.4909736347440087	2.9731794221790033	0.7030482383928068	0.5364784411039255	0.7058273314002432	
DLG1	0.6711383228293538	4.298956678369284	0.33769007569390724	0.4325215927578435	0.41969881208493126	
AC024560.4	0.8651668744883311	4.952295282173792	0.08134527043864143	0.23620055013765248	0.11467589561313254	
RUBCN	0.8903828720351241	5.102016747748016	0.07954840377797462	0.23158344792750513	0.11364699279768029	
FYTTD1	0.5179095023098501	3.228386882109495	0.5816448385600541	0.514079597828846	0.630717425872229	
LRCH3	0.7753246085804266	4.567190083828681	0.2241749815853722	0.36768102370500516	0.29697876718735383	
RPL35A	0.24481414455190736	2.2755076777296526	3.09316681181331	0.34307256560535776	0.9995323169020671	
LMLN	0.8789420866965347	5.101822236927245	0.08279733541555159	0.23723979679465426	0.11692077448321017	
ZNF595	0.5747198754028958	3.6605074895793197	0.5103924869403791	0.49477355755113506	0.5748760639790478	
ZNF721	0.6622030547056241	4.268783644053909	0.3570149292061413	0.4436716145936659	0.43616125713216725	
PIGG	0.8357293328978513	4.901057013853069	0.14565597808644962	0.30593850559070274	0.20016836591525583	
ATP5ME	0.42036339326091376	2.3307508361897007	1.496182371523181	0.5235160112265468	0.9588438873819101	
PCGF3	0.815069245199255	4.727842981272064	0.17785817146974917	0.3331850548313961	0.2416050883921055	
AC139887.2	0.8611891409727952	4.8899401709972565	0.0998198075689503	0.2610328899828317	0.1382471237489477	
GAK	0.683284152056396	4.415163142734387	0.3207174952123766	0.4204463864533331	0.40557478252735946	
TMEM175	0.900554327492955	5.308094693746847	0.06876751869408415	0.2126531031080162	0.10139369563183986	
DGKQ	0.8811918887479366	5.123648278537936	0.08399757837445461	0.2351450293610417	0.12178467870171172	
FGFRL1	0.8931349031083011	5.339632384232805	0.07852155734373494	0.22981479859656637	0.1118697970255355	
CTBP1	0.645286619756822	4.354129242465029	0.3713748628754428	0.4426072556052032	0.4567393134412122	
CTBP1-DT	0.869143595706109	5.087922752970486	0.10070890175133868	0.2575909251110961	0.14283041810868954	
MAEA	0.7052145872415475	4.510963052670434	0.3073057217875463	0.41256098927422213	0.39191843606772053	
SLBP	0.4218788831812769	2.5880928651189055	1.152393914870871	0.5768163225082003	0.8896267888878496	
TACC3	0.6313366314713038	4.089332895124403	0.4328793717465375	0.4929033275940535	0.48751286128519317	
TMEM129	0.821639280618913	4.819053291884429	0.107916336812508	0.2652562980412876	0.15424188569825087	
LETM1	0.5795163696423327	3.800517130947663	0.49129219597422313	0.48986367069418646	0.5586942287905715	
NSD2	0.6172487600822727	4.153343201212663	0.43548423736460473	0.4761504425161487	0.5082779908334113	
NELFA	0.6334439645676324	4.358042006008265	0.3897628033241654	0.447915648574178	0.476288466934805	I
C4orf48	0.43565153886556157	2.543646187752582	1.0852713689134914	0.5445966102195303	0.8825180057992704	
NAT8L	0.8702864090292061	5.016069864222328	0.09677830360964969	0.2523269238147763	0.13843419698812084	
HAUS3	0.80016232043527	4.764847233271509	0.19297576791906484	0.3444474036034796	0.2599382658310729	
MXD4	0.7569982937245501	4.4890135589910605	0.2373972598272427	0.379687258346173	0.30895145449443456	
RNF4	0.7399906298703546	4.577231956229987	0.2422694609001144	0.3773059693451429	0.3198017023664765	
FAM193A	0.7761706341383106	4.618992222139793	0.21775676741615957	0.3627891437708926	0.2896829108596015	
TNIP2	0.7756154096043841	4.694851866133358	0.22092210473607904	0.3625896288661076	0.29529510803479564	
SH3BP2	0.8520249308682473	5.005916045525605	0.11485681356514392	0.27263998006965157	0.16275371808062858	
ADD1	0.536674652641589	3.5470277571852007	0.5189273423596971	0.49980913611795746	0.5805817977738285	
MFSD10	0.7391747324084699	4.558149633739966	0.26610864856653255	0.39155399198225954	0.34636610232906184	
NOP14	0.48071650218220796	2.8256912428801457	0.859281226171085	0.5543001181472496	0.7851463848096529	
HTT	0.7177493437826952	4.381689956398122	0.27771173867341187	0.40135028730229616	0.3574969600598634	
LRPAP1	0.5641603660316685	3.6731139879500305	0.5121022037141295	0.49654670898511527	0.5742213076419418	
TMEM128	0.8384832493872707	4.878018715193638	0.13979701436284345	0.29856477614570875	0.194930315218408	
LYAR	0.46157572597554497	2.735822974292702	0.9513631000437012	0.5782883268544403	0.8122720044897578	
STX18	0.7534415347466559	4.654662528670853	0.25521082887885244	0.38367968101132716	0.3350481713590871	
STX18-AS1	0.8832799110206309	5.232110702839223	0.08552443735091533	0.23923427069014191	0.12159760546253859	
MSX1	0.8784094361794673	5.082140880286423	0.08383716894837093	0.23784637215226268	0.11907211673370124	
MRFAP1	0.43034332140502596	2.3949766868097604	1.2841439730609991	0.5293034576219932	0.9290992423533814	
AC093323.1	0.7002025695526506	4.46603254475935	0.3095492409888159	0.41507947183038635	0.39322794874193245	
MRFAP1L1	0.6618410035169742	4.4259183220855105	0.34916032205732084	0.43374344942411897	0.4333551585445702	
BLOC1S4	0.5460238759767165	3.3919274957811667	0.5490917010097252	0.503269926077376	0.6068655878776541	
KIAA0232	0.6673004238081782	4.269390361076627	0.35723691173440597	0.4479629310219846	0.4313908895332523	
TBC1D14	0.8267349785747659	4.837565013156829	0.15795930770031238	0.31685202078028113	0.2160695912449724	
TADA2B	0.887260279279666	5.229048445893545	0.07847915130446476	0.22898249427833892	0.11280516322140118	
GRPEL1	0.5146126199186399	3.252697557758801	0.5881543316324682	0.5156105112914521	0.6311851089701618	I
WDR1	0.5821522174314978	3.973716536458635	0.4631926175527221	0.48183010274114607	0.5356842203722757	I
ZNF518B	0.8241913404194442	4.776430943299043	0.14598143481655074	0.30642055336412954	0.20119726873070806	
RAB28	0.8326586837192944	4.97961652235251	0.15623753074937496	0.31295418932083746	0.21560190814703956	
BOD1L1	0.5059294879261867	3.1187281985981143	0.6258666560263404	0.5285243415354691	0.6545692638668038	
FBXL5	0.8677688860075669	5.041903974205832	0.09434769774214977	0.25207626340609973	0.13254138995416706	
FAM200B	0.7420365191177515	4.514633876461029	0.2463831222381359	0.3817703439578792	0.3228884108128332	
TAPT1	0.8306364640963043	4.799828150723203	0.1442133812703125	0.3041263764657551	0.19951360957814984	
QDPR	0.6409946481423752	4.386147900133193	0.4077861350127643	0.457527704873553	0.48872883733981853	
LAP3	0.5493814037624639	3.3989288816335885	0.5595106524475105	0.5052786313138932	0.6137872977270602	
MED28	0.4843189802819289	2.878588603218376	0.7422620935593919	0.5302520104608373	0.737068562342157	
DCAF16	0.6689514530611665	4.421595994665537	0.35777721559236536	0.4375568109780031	0.44167991768777476	
NCAPG	0.5167490312684159	3.1039585077665963	0.772897436985917	0.589326146269929	0.7081657468899074	
LCORL	0.7373158368441243	4.369792584015081	0.2668184759982177	0.39944016287251227	0.34084744177345433	
PACRGL	0.8847997473311205	5.223211096359236	0.08161527103749965	0.23207035718315563	0.11813675053783557	
ADGRA3	0.8565360616684063	5.016343119884563	0.13174664352825144	0.2910116598487702	0.18361238424843326	
DHX15	0.4748438563301748	2.8559731184771637	0.7415617465061216	0.5350150073069131	0.7360396595267047	
SEPSECS	0.8919023902341776	5.295173246138705	0.08596585810666164	0.2377813705998353	0.12384248433261622	
PI4K2B	0.8476837270667615	4.906533607794874	0.13070422341976554	0.2930714304801945	0.1796838462257974	
ZCCHC4	0.8623177420662562	4.99149961960547	0.09764371008948029	0.25273436082055956	0.1403049293798522	
ANAPC4	0.7786388583681646	4.609612942985565	0.22884553143651065	0.369967426552179	0.30277803760172106	I
SMIM20	0.7400087727721222	4.427004056730745	0.26099927744102813	0.39237682156548326	0.33804134318585727	
RBPJ	0.5595884548412284	3.613962029275953	0.5101518763445788	0.485767888544819	0.5824525301655599	
STIM2	0.6574883201819581	4.212431657591736	0.3521388389112327	0.44293339833008605	0.43092320643531945	
LINC02506	0.8514829496551607	4.906901087112408	0.08710349370357917	0.24241545983432955	0.12384248433261622	
LINC02616	0.8807596839622699	5.180739959880796	0.08493764986704098	0.23996561481144776	0.11963333645122065	
RELL1	0.8727031826515607	5.148031973178051	0.10336712926344341	0.2604120810563417	0.14638480965297915	
PGM2	0.6695475988942515	4.325073775230337	0.3499150331381746	0.43663068063730204	0.43288747544663736	
TBC1D1	0.799922300998471	4.712841545445827	0.19496716185790022	0.3454745132253827	0.2633055841361893	
KLF3	0.7251825990200204	4.461083387020076	0.2890076361567445	0.4096426846586049	0.36572818258348144	
KLHL5	0.873548527950579	5.123986542211392	0.09484442032183568	0.2516525564068557	0.133850902628379	
RFC1	0.5010717239099562	2.9926014114310946	0.6828607062656433	0.5354455509288997	0.6954447666261341	I
RPL9	0.31762462607401204	2.3534506750907567	3.555712630725717	0.2585788533328109	1.0	I
LIAS	0.6711111946816203	4.429133845895661	0.3688049820020332	0.44453374648064425	0.4492563838742868	
UGDH	0.8569962274072369	4.9598914009268915	0.11886444420283877	0.280017752355233	0.16509213357029276	
SMIM14	0.8304020274193833	4.1339588468734405	0.06378170705170381	0.2223427807310342	0.08493125058460388	
UBE2K	0.44813951695824555	2.540834272448648	1.0790800681630517	0.5371515829168267	0.881956786081751	
PDS5A	0.5195052574386174	3.138317210832934	0.6261272414709216	0.5207132072995022	0.6598073145636517	
N4BP2	0.5775283464787062	3.73529821802334	0.4941424419473293	0.5053424165856838	0.5501823964081938	
RHOH	0.7799911280649263	4.50275655911884	0.2008438077391135	0.354750702100373	0.26667290244130576	
TMEM33	0.5324593747086197	3.2541961354779234	0.5890031461448391	0.5184250307126225	0.6310915723505752	
SLC30A9	0.6710560675449165	4.364328887554998	0.3425660485842268	0.43259435482853414	0.42587222897764476	
GUF1	0.6214005682341854	4.203222662327961	0.4209111743932577	0.4679163127767078	0.4978954260593022	
GNPDA2	0.8663307980865687	5.054439578797364	0.10521466303254563	0.2637164559593213	0.14806846880553737	
COMMD8	0.7620381535058973	4.696258528598937	0.24950824691408308	0.3810638221703295	0.3272846319334019	
NFXL1	0.8438944770762006	4.868469681092913	0.14704034655370068	0.3072821107532315	0.20203909830698719	
TEC	0.764159597231017	4.683333584670454	0.24245685795995392	0.3777272964300209	0.31839865307267795	
SLAIN2	0.6096115557437082	4.153034964026179	0.43110054903102973	0.4766766524227407	0.5023851837994575	
SLC10A4	0.6442865261081161	4.302080457016074	0.38276331180521356	0.45218100587602855	0.46253858385557944	
FRYL	0.7073513447606377	4.351651684449971	0.3016260682450919	0.418258498980123	0.37826208960808155	
OCIAD1	0.44210109611422826	2.483253386907979	1.1455699411551439	0.5367007753554084	0.8991675240856796	
DCUN1D4	0.8636996290476009	5.089518786931918	0.10806302930738039	0.2673793310932584	0.15124871387148067	
USP46	0.7918399912131624	4.72328836031925	0.21512902773129033	0.3595530329638912	0.2872509587503508	
DANCR	0.44498818636265414	2.3191100343892037	1.657851098597477	0.5547065812304447	0.9640819380787579	
SCFD2	0.887014821569119	5.303488787573449	0.0976342380191397	0.2510894926519472	0.14067907585819847	
FIP1L1	0.5248687492736883	3.174615830653991	0.6122361157489933	0.5168704053679165	0.6509213357029277	
CHIC2	0.7950524688975646	4.654322538954687	0.1699595030381706	0.33061915236355366	0.22832288841081283	
KIT	0.8457269511923329	4.627578211143012	0.08129712346508615	0.24035967239535463	0.11224394350388177	
SRD5A3	0.6832585797539723	4.435237930498215	0.34163275903678236	0.43244412592300513	0.4233467402488074	
TMEM165	0.46644783097411946	2.728363915079706	0.9176908023160619	0.5479418581326412	0.8182583481432981	
CLOCK	0.8252936763989785	4.833249142984001	0.1574847666622933	0.3170420636222833	0.214853615190347	
EXOC1	0.7671744731553949	4.594919647932979	0.2394075222249739	0.37695171295328234	0.31465718828921524	I
CEP135	0.8165890385632877	4.752097314591674	0.16146248987739456	0.3180277634162987	0.223084837713965	
AASDH	0.8523183874211131	4.923733518405093	0.12942260190462795	0.2901046393226351	0.1796838462257974	
PPAT	0.4869086070815627	2.8939293828359203	0.7851130971660105	0.5449725850054771	0.7531568609110467	
PAICS	0.42649225317481093	2.2264094074452374	1.7019943928402754	0.491176310242442	0.9758675521466654	
SRP72	0.4313450234425034	2.338372612045863	1.3875247120486298	0.5099943265981028	0.9494902254232532	
REST	0.5817496322080713	4.052326337206432	0.43619239606839727	0.4799801832006774	0.5073426246375456	
NOA1	0.7743759485336332	4.797348433678605	0.23482117177804157	0.3685650148678437	0.3138153587129361	
POLR2B	0.4710420552613443	2.8474380832888717	0.8163653473901736	0.5452904303207444	0.7718641848283603	
CENPC	0.6556995031761484	4.259780155745296	0.37483838214269677	0.45094295323091066	0.4536526049948555	I
UBA6	0.5650023058443394	3.6048284579116667	0.5158391161507988	0.5013795154472953	0.5761855766532598	
UBA6-AS1	0.7769954175349754	4.674097779794303	0.19977236459365436	0.34956477489049465	0.2687307080722103	
YTHDC1	0.5260260704835589	3.246322786422087	0.6070082314581714	0.5239091586651669	0.6403516976896455	
UTP3	0.678403429353751	4.404378594673289	0.34857330872278286	0.43705822480443907	0.42886540080441493	
RUFY3	0.7626559220660077	4.555330172947469	0.236422391271405	0.3749899726675318	0.3118510897016182	
GRSF1	0.5079347571227919	3.090981107848922	0.641906712005278	0.5229504020197494	0.6714058553923861	I
MOB1B	0.6850547268534046	4.2603478498339244	0.3304739490464004	0.4346415774362823	0.40669722196239827	
DCK	0.8262391134477727	4.865917101457449	0.16679933930406352	0.3242558087839819	0.2269198391170143	
COX18	0.8425851220373785	4.70792644917135	0.13159013966462654	0.29466465264207775	0.18127396875876906	
ANKRD17	0.4678231386335794	2.8141111421759937	0.8060116365931445	0.5413581627497099	0.7678421101861379	
MTHFD2L	0.592943633252821	4.153707778060079	0.3634000864537236	0.4493855310288742	0.44121223458984193	
AREG	0.6959702954003595	3.045628203895663	0.08492153848705732	0.2762626926095008	0.10494808717612945	
RCHY1	0.6290426027576587	4.3004352729305895	0.40144094867234326	0.4552020984435254	0.48480029931718266	
THAP6	0.8357152683620913	4.833513595139195	0.13157153070783859	0.29405412969315736	0.18108689551959592	
G3BP2	0.430724940870224	2.565753298984668	1.0955490291979146	0.5502526769090306	0.8841081283322421	
USO1	0.5924992113711927	3.9427350456883334	0.47203316923919425	0.48617323647470834	0.5407351978299504	
NAAA	0.9094714011818142	5.50753016512584	0.06953755987581309	0.21669005026162622	0.09952296324010851	
SDAD1	0.5078281305885539	3.0689014454035513	0.6404505397778618	0.5202637047782845	0.6717800018707324	I
NUP54	0.5633949874136569	3.835198167318172	0.48660394183975386	0.48194718490117716	0.5602843513235432	
SCARB2	0.8239291040827181	4.734955039471898	0.15715214689961327	0.31901518136003515	0.21270227293985594	
SEPTIN11	0.47516377546253924	2.6901693541803864	0.9466626082096928	0.5440427148390045	0.8306987185483117	
CCNI	0.35905350384049073	2.2909770013325828	1.8122538240714066	0.47994470414136087	0.9849406042465625	
CNOT6L	0.7408426472461633	4.537507296881591	0.2636835128147018	0.3919201245345732	0.34187634458890653	
MRPL1	0.528262552441681	3.177267683851307	0.6120872433650997	0.5159348797170745	0.6515760920400336	
ANXA3	0.802932143011168	4.157102073644734	0.15039886749525155	0.3261212525686367	0.19567860817510055	
AC112253.1	0.8340464245523717	4.866454964273786	0.14791964555841539	0.30808062735057984	0.203161537742026	
BMP2K	0.45818840236616815	2.8771023409270104	0.8023109324590295	0.5646751704408985	0.753718080628566	
PAQR3	0.7893928602164271	4.73264831698685	0.202286012207373	0.35177204577272114	0.2706949770835282	
ANTXR2	0.8363331112269836	4.445787236550077	0.09439490582472865	0.25989928362462533	0.1283322420727715	
HNRNPD	0.3931627717253521	2.1767928199247053	2.142767590524096	0.440753740353384	0.9922364605743148	
HNRNPDL	0.42566150278216436	2.280203642730451	1.8279007080006522	0.4956719807806196	0.9817603591806192	
ENOPH1	0.6021084623195164	4.106956065815637	0.45691093760236073	0.4733457556807795	0.5343747076980638	
SEC31A	0.4567065618605965	2.8048137057567413	0.7821431619346167	0.5375655606130251	0.7594238144233467	
THAP9-AS1	0.825004320784239	4.806989276971317	0.16264511314245922	0.3213415880542935	0.22158825180057992	
LIN54	0.8711266331600968	5.201376842380932	0.1272245280745411	0.2876961919463332	0.17566177158357496	I
COPS4	0.6017714348619495	4.0341535736105705	0.459025125301008	0.4764599266268322	0.5352165372743429	I
COQ2	0.8636964973515838	5.145803670638184	0.10646138092162978	0.26232843596298533	0.1520905434477598	I
HELQ	0.8303718481722198	4.7453984976466845	0.11961013381019506	0.2804041279917629	0.1676176222991301	
MRPS18C	0.45630589323275506	2.5870158518235296	1.0242105823195686	0.5441490183945165	0.8596950706201478	
ABRAXAS1	0.7940586254856289	4.595542605310688	0.190497569497736	0.34636555271630853	0.2542325320362922	
ARHGAP24	0.8654387674961175	4.9698957605380905	0.08566012723185523	0.24197346572754097	0.1203816294079132	
AC093827.4	0.8593508745171174	4.82556162628368	0.07256017383298469	0.22518410391466465	0.1021419885885324	
AFF1	0.722966949698205	4.346320701709905	0.28115301701495027	0.40757423902070156	0.35656159386399777	
KLHL8	0.6972948941369832	4.414143785004391	0.313424277625012	0.4188095516879396	0.39584697409035635	
HSD17B11	0.6542865759003856	4.289025793869887	0.3677234402429444	0.44396697743155394	0.45112711626601815	
NUDT9	0.7819536699726608	4.741812749832902	0.21478569867487768	0.3555976744790643	0.29108596015340005	
PPM1K	0.8486313541600945	4.813780677899858	0.13800753882347047	0.30076058734859534	0.18894397156486764	
PYURF	0.4468413769842335	2.654997987400335	0.9642457505790415	0.5501579416416559	0.8365915255822655	
FAM13A	0.798978499573392	4.794794949004145	0.19246029292174316	0.34338092371946183	0.25984472921148627	
SMARCAD1	0.6290673598161539	4.291464109497511	0.4068390266820333	0.4598327684143943	0.4867645683285006	
PDLIM5	0.7882659998530274	4.534503046522422	0.21154043132925532	0.36104111115416637	0.2804227855205313	
RAP1GDS1	0.731989991215112	4.522037880175193	0.28422816425207287	0.40097587050729616	0.36713123187728	
EIF4E	0.4575538538497073	2.667498702091722	0.9531380190397278	0.5480738245274718	0.8327565241792162	
METAP1	0.7446676003924438	4.652031689058366	0.2734981966200959	0.3936671834875917	0.35562622766813207	
ADH5	0.43597899232516096	2.4615060897856393	1.214237480105162	0.533423156096393	0.9160976522308484	
TRMT10A	0.8610212493937345	4.979449649371561	0.11912701162733451	0.2774833460333418	0.1681788420166495	
LAMTOR3	0.6691192053085163	4.335619877905255	0.3401887125929601	0.4318045139608334	0.4237208867271537	
DNAJB14	0.6642598524164541	4.277873416003257	0.33097992689006933	0.4304836840902136	0.41212234589841923	
H2AFZ	0.31764753466575574	2.001689051456578	3.0113780680770184	0.35974024895565454	0.999345243662894	
PPP3CA	0.7501355140443473	4.445009108254076	0.241865857215497	0.38488677488157663	0.3117575530820316	
SLC39A8	0.6452990492940676	4.157080504401422	0.4036957354756461	0.4692023336895399	0.47460480778224673	
NFKB1	0.7518865343689294	4.489665006699209	0.24498910554272085	0.38532442584446647	0.31643438406136004	
MANBA	0.8720157354845509	5.0062338575502725	0.07313049685661448	0.22255555319699008	0.10522869703488916	
UBE2D3	0.41052348495006125	2.326823828695369	1.3829128972785978	0.5158337299624324	0.9483677859882144	I
UBE2D3-AS1	0.8794543549320012	5.152660963958131	0.09393196164361749	0.2474437616415086	0.13544102516135068	
CISD2	0.46487269472463894	2.667087494007283	0.9630499458215127	0.5436766051536077	0.8383687213544102	
SLC9B2	0.8596628538043021	5.078450648785187	0.12494574999942522	0.28239390094951533	0.1764100645402675	
BDH2	0.8163023981591363	4.806899902455747	0.17684472344928653	0.3314584633478453	0.2407632588158264	
CENPE	0.639234511485027	3.7006092231968393	0.491077823687686	0.5654453226449297	0.49275091198204096	I
TET2	0.7715838260737683	4.395205332005859	0.19908113024485471	0.3590648376678701	0.25947058273314	
PPA2	0.5808375070942434	3.7916207490129756	0.4976489234074841	0.4854770520708498	0.5673931344121224	I
INTS12	0.8263773716452125	4.966285437500154	0.17516619082493223	0.3270862102374308	0.24095033205499952	
GSTCD	0.8335795489628908	5.004915410131074	0.161342943203386	0.31761429967594695	0.22149471518099337	
TBCK	0.8668323016758753	5.126317300381653	0.09769222224674727	0.2530754885263808	0.13955663642315966	
AIMP1	0.4869361346781734	2.9388117477709748	0.7046515572494155	0.535828078933406	0.7089140398466	
PAPSS1	0.5399608787115564	3.399286782991948	0.552949228566197	0.5103944754032274	0.6046207090075765	
